trade_window,model,candidate_id,candidate,fold_trade_start_pos,validation_days,seed,validation_sharpe,validation_final_value
11,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,4,-0.15938079631509255,899078.0168984749
11,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,5,-0.14251675917155082,895933.2650489879
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,1,0.18526227476393287,1109998.1868880216
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,2,0.1581035789477896,1099365.3698037644
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,3,0.26621679254595015,1186281.029664915
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,4,0.2673250199576148,1146095.1158308135
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,5,0.14738997034852533,1069888.6967120992
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,1,-0.11619925837967891,910760.8950298509
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,2,-0.136987352188304,889407.328251668
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,3,-0.02515029983267856,965465.5371463869
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,4,-0.09059344050756996,921368.5507918975
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,5,-0.1288760933756701,914491.9617655661
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,1,0.12078913023092568,1110461.4777228558
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,2,0.06934383999160824,1063277.7166145423
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,3,0.15355201724401737,1177432.7280021934
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,4,0.09113198979432945,1077934.020276235
12,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,5,0.09919038593111036,1075612.9626080308
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2518,126,1,0.1286243065430515,1059797.6349363592
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2518,126,2,0.16425746042093575,1084864.955014447
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2518,126,3,0.2844313567072535,1167736.5513043143
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2518,126,4,0.242466545175414,1129063.4198051929
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2518,126,5,0.22397017418252213,1157658.4613355985
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2581,126,1,-0.20498711635418385,894828.061011907
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2581,126,2,-0.11384185204926361,899383.1421652264
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2581,126,3,-0.14732150287248,902647.7677305517
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2581,126,4,-0.1646956578444935,877512.270211187
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2581,126,5,-0.11164750806986398,917934.5618369695
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2644,126,1,0.1278054138903812,1091111.9175105903
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2644,126,2,0.10640382986002192,1090060.103733747
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2644,126,3,-0.08721233177089947,902144.0285081073
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2644,126,4,0.12201461866324795,1097351.0217074447
12,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2644,126,5,-0.018186019422283463,979517.684556217
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2518,126,1,0.24838914653201735,1151593.1218970923
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2518,126,2,0.16956115881794542,1111470.2493119044
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2518,126,3,0.15607521423325837,1104165.9917300227
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2518,126,4,0.30583625888115307,1195048.494517146
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2518,126,5,0.10906716478650537,1048507.0695923474
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2581,126,1,0.018456107282007684,1003281.057679603
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2581,126,2,-0.15836190306923015,897636.5432778174
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2581,126,3,-0.18739959513511725,867613.5268367709
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2581,126,4,-0.15329689219976295,889901.895103785
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2581,126,5,-0.12201551382451331,894112.7679767512
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2644,126,1,0.12062906160532927,1127523.0835974575
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2644,126,2,0.10376518021949847,1087864.7754067816
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2644,126,3,-0.013520267087488056,984318.1761026778
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2644,126,4,0.1194451105974871,1085903.0089468888
12,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2644,126,5,0.007486247425856379,996796.4602111848
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2518,126,1,0.15968000271479046,1101798.7156592594
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2518,126,2,0.11824335096578086,1069748.082162978
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2518,126,3,0.11225797391646652,1065268.3329638497
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2518,126,4,0.07073577904767797,1043808.7069934052
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2518,126,5,0.10123284297296438,1047406.8407984758
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2581,126,1,-0.09792009865976369,906544.1596383428
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2581,126,2,-0.18493287166599143,868006.5950900053
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2581,126,3,-0.20585005260680866,838068.1542336511
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2581,126,4,-0.10900806191349029,918442.1586091651
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2581,126,5,-0.12860198251033014,911661.5562838536
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2644,126,1,0.056184171478039155,1030472.0614424546
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2644,126,2,0.09517681017704861,1081472.5995835841
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2644,126,3,0.03144576003391974,1015375.1516103104
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2644,126,4,0.07969027514402226,1052836.930762638
12,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2644,126,5,0.058033920726856744,1038656.4729962577
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,1,0.13831184436405428,1069548.1515010057
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,2,0.23884469767341548,1137832.2685980464
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,3,0.17964258239777303,1089879.2228314178
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,4,0.1683156963286635,1081547.1304550872
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,5,0.22611049413066736,1135314.7543309247
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,1,-0.10037979743638187,926134.4424858247
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,2,-0.09193726539431522,934163.2970537979
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,3,-0.09369999081706779,935080.1588762573
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,4,-0.15536886276997527,897092.7960661737
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,5,-0.1383025842210302,894246.0026544728
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,1,0.020467733513946585,1004226.458408116
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,2,0.02188182776059932,1005741.421552377
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,3,0.12185871533327788,1087910.9193436927
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,4,0.07073515972620131,1051913.914936251
12,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,5,0.02146561003603176,1003182.8784259517
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,1,0.16955647761489087,1085869.5008909472
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,2,0.18406652285378752,1087694.4313962003
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,3,0.23446122624797475,1123949.0159530113
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,4,0.225965503217467,1107679.9700582074
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2518,126,5,0.16977445535185512,1093799.9299666504
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,1,-0.15606409700204704,893980.0018359326
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,2,-0.11496685105739032,922655.5212537496
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,3,-0.1316427867831327,911191.795906
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,4,-0.15938079631509255,899078.0168984749
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,5,-0.14251675917155082,895933.2650489879
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,1,0.08710522626844713,1065250.9989403076
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,2,0.09889124298897939,1074256.2159870756
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,3,0.0681247671696157,1043524.1962400345
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,4,0.004808849206735754,992237.9400148968
12,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,5,0.006529362732402559,991914.9750239899
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,1,-0.11619925837967891,910760.8950298509
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,2,-0.136987352188304,889407.328251668
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,3,-0.02515029983267856,965465.5371463869
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,4,-0.09059344050756996,921368.5507918975
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2581,126,5,-0.1288760933756701,914491.9617655661
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,1,0.12078913023092568,1110461.4777228558
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,2,0.06934383999160824,1063277.7166145423
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,3,0.15355201724401737,1177432.7280021934
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,4,0.09113198979432945,1077934.020276235
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2644,126,5,0.09919038593111036,1075612.9626080308
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2707,126,1,0.15371150349235604,1105280.5393900382
13,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2707,126,2,0.45214114434023983,1318685.2950332009
